,LTV_M,Purpose_M,Coop_M,Product_M,Occup_M,Back_M,BoCreditScor_M,PropType_M,Year,Bank,MortDate,Assigned_ID,Portfolio_Worthy
259,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092361,1
260,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092362,1
261,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092363,1
262,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092364,0
263,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092365,0
264,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092366,1
265,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092367,1
266,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092368,1
267,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092369,1
268,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092370,1
269,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092371,1
270,0.13,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092372,1
271,0.13,1.61,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092373,1
272,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092374,0
273,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092375,1
274,0.13,1.61,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092376,1
275,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092377,0
276,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092378,1
277,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092379,1
278,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092380,1
279,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092381,1
280,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092382,1
281,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092383,1
282,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092384,1
283,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2017,2092385,1
284,0.13,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092386,1
285,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092387,1
286,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092388,1
287,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Atlanta,2017,2092389,1
288,0.13,1.61,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092390,1
289,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092391,1
290,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092392,1
291,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092393,1
292,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092394,0
293,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092395,1
294,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092396,1
295,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092397,1
296,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092398,1
297,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092399,1
298,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092400,1
299,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092401,1
300,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092402,1
301,0.13,1.0,1.0,0.879,1.0,2.02,7.426,1.0,2017,Atlanta,2017,2092403,1
302,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092404,1
303,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092405,0
304,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092406,0
305,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092407,1
306,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092408,1
307,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092409,1
308,0.127,1.0,1.0,0.879,1.0,2.345,0.743,1.146,2017,Atlanta,2017,2092410,1
309,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092411,1
310,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092412,1
311,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092413,1
312,0.13,1.0,1.0,0.879,1.0,1.0,7.426,1.0,2017,Atlanta,2017,2092414,0
313,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092415,1
314,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092416,1
315,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092417,1
316,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092418,1
317,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092419,1
318,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092420,1
319,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092421,1
320,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092422,1
321,0.127,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092423,1
322,0.13,1.0,1.0,0.879,1.0,2.02,7.426,1.0,2017,Atlanta,2017,2092424,1
323,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092425,1
324,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092426,0
325,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Atlanta,2017,2092427,1
326,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092428,1
327,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092429,1
328,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092430,1
329,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092431,1
330,0.13,1.0,1.0,0.879,1.0,2.345,7.426,1.0,2017,Atlanta,2017,2092432,1
331,0.13,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092433,1
332,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092434,1
333,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092435,1
334,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092436,1
335,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092437,1
336,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092438,1
337,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092439,1
338,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092440,1
339,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092441,1
340,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.146,2017,Atlanta,2017,2092442,1
341,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092443,1
342,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092444,1
343,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Atlanta,2017,2092445,1
344,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092446,1
345,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092447,1
346,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092448,1
347,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092449,1
348,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Atlanta,2017,2092450,1
349,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092451,1
350,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092452,1
351,0.13,1.61,1.0,0.879,1.0,1.0,7.426,1.0,2017,Atlanta,2017,2092453,0
352,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092454,1
353,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092455,1
354,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092456,1
355,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092457,0
356,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092458,1
357,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092459,0
358,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092460,1
359,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092461,1
360,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.146,2017,Atlanta,2017,2092462,1
361,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092463,1
362,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2016,2092464,1
363,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092465,0
364,0.13,1.61,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2016,2092466,1
365,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2016,2092467,1
366,0.13,1.0,1.0,0.879,1.0,2.019,4.81,1.0,2017,Atlanta,2016,2092468,1
367,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2016,2092469,1
368,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2016,2092470,0
369,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2016,2092471,1
370,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2016,2092472,1
371,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092473,1
372,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2016,2092474,1
373,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092475,0
374,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092476,1
375,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2016,2092477,1
376,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2016,2092478,1
377,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092479,1
378,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.146,2017,Atlanta,2016,2092480,1
379,0.13,1.0,1.0,0.879,1.0,2.019,4.81,1.0,2017,Atlanta,2017,2092481,1
380,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092482,1
381,0.13,1.0,1.0,0.879,1.0,1.431,7.426,1.0,2017,Atlanta,2017,2092483,1
382,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.146,2017,Atlanta,2016,2092484,1
383,0.13,1.61,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2016,2092485,1
384,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2016,2092486,1
385,0.13,1.0,1.0,0.879,1.0,1.431,4.81,1.0,2017,Atlanta,2017,2092487,1
386,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2016,2092488,1
387,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092489,1
388,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2016,2092490,1
389,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2016,2092491,1
390,0.13,1.61,1.0,0.879,1.0,2.019,4.81,1.0,2017,Atlanta,2017,2092492,1
391,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092493,1
392,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092494,1
393,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2016,2092495,1
394,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2016,2092496,1
395,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092497,1
396,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092498,1
397,0.13,1.0,1.0,0.879,1.0,1.0,4.81,1.0,2017,Atlanta,2017,2092499,1
398,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092500,1
399,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092501,1
400,0.13,1.0,1.0,0.879,1.0,2.019,4.81,1.0,2017,Atlanta,2017,2092502,1
401,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092503,1
402,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092504,1
403,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092505,0
404,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092506,1
405,0.13,1.61,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092507,1
406,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092508,1
407,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092509,1
408,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092510,1
409,0.13,1.0,1.0,0.879,1.0,1.0,4.81,1.0,2017,Atlanta,2017,2092511,1
410,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092512,1
411,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092513,1
412,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092514,1
413,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092515,1
414,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2016,2092516,1
415,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092517,1
416,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2016,2092518,1
417,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2016,2092519,0
418,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2016,2092520,1
419,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2016,2092521,0
420,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092522,1
421,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092523,1
422,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2016,2092524,1
423,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2016,2092525,0
424,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2016,2092526,1
425,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092527,1
426,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092528,1
427,0.13,1.61,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092529,1
428,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092530,1
429,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092531,1
430,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092532,1
431,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092533,1
432,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092534,1
433,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092535,1
434,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092536,1
435,0.127,1.61,1.0,0.879,1.0,2.345,1.76,1.146,2017,Atlanta,2017,2092537,1
436,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092538,1
437,0.13,1.0,1.0,0.879,1.0,2.019,4.81,1.0,2017,Atlanta,2017,2092539,1
438,0.13,1.61,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2017,2092540,0
439,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092541,1
440,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092542,0
441,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092543,1
442,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092544,1
443,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092545,1
444,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092546,1
445,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092547,1
446,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092548,1
447,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092549,1
448,0.13,1.61,1.0,0.879,1.0,1.0,7.426,1.0,2017,Atlanta,2017,2092550,0
449,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092551,1
450,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092552,1
451,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092553,0
452,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.146,2017,Atlanta,2017,2092554,1
453,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092555,1
454,0.127,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092556,1
455,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092557,1
456,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092558,0
457,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092559,1
458,0.13,1.61,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092560,1
459,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Atlanta,2017,2092561,1
460,0.13,1.0,1.0,0.879,1.0,1.0,4.81,1.0,2017,Atlanta,2017,2092562,1
461,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092563,0
462,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092564,1
463,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2017,2092565,1
464,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2017,2092566,1
465,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2016,2092567,1
466,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092568,1
467,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092569,1
468,0.13,1.0,1.0,0.879,1.0,2.019,7.426,1.0,2017,Atlanta,2017,2092570,1
469,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092571,1
470,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092572,1
471,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092573,1
472,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092574,1
473,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Atlanta,2017,2092575,0
474,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2016,2092576,1
475,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2017,2092577,1
476,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.146,2017,Atlanta,2017,2092578,1
477,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092579,1
478,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2016,2092580,1
479,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092581,1
480,0.13,1.0,1.0,0.879,1.0,2.345,7.426,1.0,2017,Atlanta,2017,2092582,1
481,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092583,1
482,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2016,2092584,1
483,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092585,1
484,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092586,1
485,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092587,1
486,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092588,1
487,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092589,0
488,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092590,1
489,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092591,1
490,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092592,1
491,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092593,1
492,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092594,1
493,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2017,2092595,1
494,0.13,1.61,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092596,1
495,0.13,1.0,1.0,0.879,1.0,2.02,7.426,1.0,2017,Atlanta,2017,2092597,1
496,0.13,1.0,1.0,0.879,1.0,2.02,4.81,1.0,2017,Atlanta,2016,2092598,1
497,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.0,2017,Atlanta,2017,2092599,1
498,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2016,2092600,1
499,0.13,1.61,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2017,2092601,0
500,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092602,1
501,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092603,0
502,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092604,1
503,0.13,1.61,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2016,2092605,1
504,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092606,0
505,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Atlanta,2017,2092607,1
506,0.13,1.61,1.0,0.879,1.0,2.019,4.81,1.0,2017,Atlanta,2017,2092608,1
507,0.13,1.61,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092609,1
508,0.13,1.0,1.0,0.879,1.0,2.345,2.85,1.0,2017,Atlanta,2016,2092610,1
509,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Atlanta,2017,2092611,1
510,0.13,1.61,1.0,0.879,1.0,1.0,4.81,1.0,2017,Atlanta,2017,2092612,0
511,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Atlanta,2017,2092613,1
512,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092614,1
513,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092615,1
514,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092616,1
515,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092617,1
516,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Atlanta,2017,2092618,1
517,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Atlanta,2017,2092619,1
518,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092620,1
519,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Atlanta,2017,2092621,1
520,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Atlanta,2017,2092622,1
521,0.13,1.61,1.0,0.879,1.0,2.345,1.76,1.0,2017,Atlanta,2017,2092623,1
522,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Atlanta,2017,2092624,1
523,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Atlanta,2017,2092625,1
524,0.13,1.61,1.0,0.879,1.0,2.345,4.81,1.0,2017,Atlanta,2017,2092626,1
525,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Atlanta,2017,2092627,0
